year,basin_index,class_id,count
2017,16,0,3808873
2017,16,1,23922
2017,16,2,238
2017,16,3,150513
2017,16,4,1848335
2017,16,5,1785865
2017,17,0,52920363
2017,17,1,594068
2017,17,2,100104
2017,17,3,2004600
2017,17,4,35623037
2017,17,5,14598554
2017,18,0,18734710
2017,18,1,132523
2017,18,2,11173
2017,18,3,493384
2017,18,4,10097392
2017,18,5,8000238
2018,0,0,91079607
2018,0,1,3770236
2018,0,2,304709
2018,0,3,4204065
2018,0,4,43563449
2018,0,5,39237148
2018,1,0,37777542
2018,1,1,596614
2018,1,2,51856
2018,1,3,813076
2018,1,4,10925814
2018,1,5,25390182
2018,2,0,47378407
2018,2,1,698093
2018,2,2,128026
2018,2,3,1797484
2018,2,4,32606736
2018,2,5,12148068
2018,3,0,726043
2018,3,1,33788
2018,3,3,13663
2018,3,4,359184
2018,3,5,319408
2018,4,0,42633203
2018,4,1,947548
2018,4,2,99205
2018,4,3,4937074
2018,4,4,13248754
2018,4,5,23400622
2018,5,0,18311254
2018,5,1,1681544
2018,5,2,45465
2018,5,3,588356
2018,5,4,6325627
2018,5,5,9670262
2018,6,0,27746396
2018,6,1,2016258
2018,6,2,34445
2018,6,3,664079
2018,6,4,4688017
2018,6,5,20343597
2018,7,0,29399614
2018,7,1,394064
2018,7,2,43320
2018,7,3,1108870
2018,7,4,14299921
2018,7,5,13553439
2018,8,0,10944680
2018,8,1,170762
2018,8,2,58709
2018,8,3,1473785
2018,8,4,5044291
2018,8,5,4197133
2018,9,0,67888992
2018,9,1,2706172
2018,9,2,70895
2018,9,3,2225180
2018,9,4,29863390
2018,9,5,33023355
2018,10,0,51260425
2018,10,1,758527
2018,10,2,38813
2018,10,3,1756047
2018,10,4,28719395
2018,10,5,19987643
2018,11,0,19659059
2018,11,1,192979
2018,11,2,52040
2018,11,3,580834
2018,11,4,11135968
2018,11,5,7697238
2018,12,0,40050486
2018,12,1,401513
2018,12,2,16723
2018,12,3,1375037
2018,12,4,22330771
