year,basin_index,class_id,count
1985,0,3,143
1985,0,4,6866
1985,0,5,2823
1985,1,0,4119
1985,1,1,37
1985,1,3,1
1985,1,4,1373
1985,1,5,2708
1985,2,0,6180
1985,2,1,59
1985,2,3,26
1985,2,4,5258
1985,2,5,837
1985,3,0,80
1985,3,1,4
1985,3,3,1
1985,3,4,63
1985,3,5,12
1985,4,0,4425
1985,4,1,54
1985,4,3,205
1985,4,4,2306
1985,4,5,1860
1985,5,0,1738
1985,5,1,173
1985,5,3,4
1985,5,4,1065
1985,5,5,496
1985,6,0,2936
1985,6,1,122
1985,6,3,4
1985,6,4,763
1985,6,5,2047
1985,7,0,3050
1985,7,1,23
1985,7,3,9
1985,7,4,2127
1985,7,5,891
1985,8,0,1178
1985,8,1,24
1985,8,3,65
1985,8,4,958
1985,8,5,131
1985,9,0,7699
1985,9,1,160
1985,9,3,27
1985,9,4,6047
1985,9,5,1465
1985,10,0,6286
1985,10,1,43
1985,10,3,49
1985,10,4,4740
1985,10,5,1454
1985,11,0,2325
1985,11,3,3
1985,11,4,1914
1985,11,5,408
1985,12,0,4368
1985,12,1,19
1985,12,3,19
1985,12,4,3410
1985,12,5,920
1985,13,0,7996
1985,13,1,6
1985,13,3,83
1985,13,4,6463
1985,13,5,1444
1985,14,0,1018
1985,14,3,1
1985,14,4,985
1985,14,5,32
1985,15,0,2463
1985,15,3,2
1985,15,4,2262
1985,15,5,199
1985,16,0,430
1985,16,1,3
1985,16,3,1
1985,16,4,315
1985,16,5,111
1985,17,0,7168
1985,17,1,42
1985,17,3,67
1985,17,4,6045
1985,17,5,1014
1985,18,0,2250
1985,18,1,5
1985,18,3,5
1985,18,4,1509
1985,18,5,731
1986,0,0,9972
1986,0,1,217
1986,0,3,148
1986,0,4,6786
1986,0,5,2821
1986,1,0,4093
1986,1,1,37
1986,1,3,1
1986,1,4,1340
1986,1,5,2715
1986,2,0,6187
1986,2,1,59
1986,2,3,30
1986,2,4,5259
1986,2,5,839
1986,3,0,80
1986,3,1,4
1986,3,3,1
1986,3,4,63
1986,3,5,12
1986,4,0,4390
1986,4,1,54
1986,4,3,206
1986,4,4,2281
1986,4,5,1849
1986,5,0,1761
1986,5,1,173
1986,5,3,4
1986,5,4,1081
1986,5,5,503
1986,6,0,2917
1986,6,1,122
1986,6,3,4
1986,6,4,746
1986,6,5,2045
1986,7,0,3033
1986,7,1,23
1986,7,3,10
1986,7,4,2113
1986,7,5,887
1986,8,0,1165
1986,8,1,24
1986,8,3,68
1986,8,4,947
1986,8,5,126
1986,9,0,7636
1986,9,1,160
1986,9,3,29
1986,9,4,5975
1986,9,5,1472
1986,10,0,6212
1986,10,1,43
1986,10,3,50
1986,10,4,4690
1986,10,5,1429
1986,11,0,2307
1986,11,3,4
1986,11,4,1892
1986,11,5,411
1986,12,0,4316
1986,12,1,19
1986,12,3,20
1986,12,4,3363
1986,12,5,914
1986,13,0,7960
1986,13,1,6
1986,13,3,80
1986,13,4,6441
1986,13,5,1433
1986,14,0,1015
1986,14,3,1
1986,14,4,982
1986,14,5,32
1986,15,0,2458
1986,15,3,2
1986,15,4,2256
1986,15,5,200
1986,16,0,431
1986,16,1,3
1986,16,3,1
1986,16,4,319
1986,16,5,108
1986,17,0,7159
1986,17,1,42
1986,17,3,72
1986,17,4,6035
1986,17,5,1010
1986,18,0,2244
1986,18,1,5
1986,18,3,5
1986,18,4,1509
1986,18,5,725
1987,0,0,9975
1987,0,1,217
1987,0,3,156
1987,0,4,6783
1987,0,5,2819
1987,1,0,4082
1987,1,1,37
1987,1,3,1
1987,1,4,1330
1987,1,5,2714
1987,2,0,6160
1987,2,1,59
1987,2,3,30
1987,2,4,5235
1987,2,5,836
1987,3,0,80
1987,3,1,4
1987,3,3,1
1987,3,4,63
1987,3,5,12
1987,4,0,4361
1987,4,1,54
1987,4,3,206
1987,4,4,2247
1987,4,5,1854
1987,5,0,1707
1987,5,1,173
1987,5,3,4
1987,5,4,1033
1987,5,5,497
1987,6,0,2906
1987,6,1,122
1987,6,3,4
1987,6,4,735
1987,6,5,2045
1987,7,0,3027
1987,7,1,23
1987,7,3,10
1987,7,4,2110
1987,7,5,884
1987,8,0,1160
1987,8,1,24
1987,8,3,70
1987,8,4,938
1987,8,5,128
1987,9,0,7541
1987,9,1,160
1987,9,3,31
1987,9,4,5880
1987,9,5,1470
1987,10,0,6197
1987,10,1,43
1987,10,3,52
1987,10,4,4680
1987,10,5,1422
1987,11,0,2302
1987,11,3,4
1987,11,4,1892
1987,11,5,406
1987,12,0,4285
1987,12,1,19
1987,12,3,22
1987,12,4,3328
1987,12,5,916
1987,13,0,7934
1987,13,1,6
1987,13,3,84
1987,13,4,6409
1987,13,5,1435
1987,14,0,1012
1987,14,3,1
1987,14,4,979
1987,14,5,32
1987,15,0,2451
1987,15,3,2
1987,15,4,2247
1987,15,5,202
1987,16,0,422
1987,16,1,3
1987,16,3,3
1987,16,4,305
1987,16,5,111
1987,17,0,7136
1987,17,1,42
1987,17,3,71
1987,17,4,6012
1987,17,5,1011
1987,18,0,2221
1987,18,1,5
1987,18,3,7
1987,18,4,1498
1987,18,5,711
1988,0,0,9876
1988,0,1,217
1988,0,3,156
